type,category,date,index
output,barley,2024-08-01,131.78981274042735
output,barley_feeding,2024-08-01,114.83132133835221
output,barley_malting,2024-08-01,151.49145399839435
output,oats,2024-08-01,143.5356080560546
output,oats_milling,2024-08-01,144.14613962489346
output,oats_feeding,2024-08-01,157.99434642336092
output,industrial_crops,2024-08-01,123.87804061315404
output,oilseed_rape,2024-08-01,113.59012570342185
output,sugar_beet,2024-08-01,165.4520871824276
output,forage_plants,2024-08-01,122.46874855851286
output,straw,2024-08-01,122.46874855851286
output,fresh_vegetables,2024-08-01,133.1091172178025
output,cauliflowers,2024-08-01,94.77745738977005
output,tomatoes,2024-08-01,142.40693938472393
output,cabbages,2024-08-01,137.3840930057534
output,lettuce,2024-08-01,124.71154373691476
output,carrots,2024-08-01,131.09665975459623
output,onions,2024-08-01,137.91286808956804
output,beans_green,2024-08-01,105.23072043787234
output,mushrooms,2024-08-01,116.70907456961963
output,flowers_and_plants,2024-08-01,115.72517872857307
output,potatoes,2024-08-01,229.1284002895317
output,fresh_fruit,2024-08-01,88.32462034724219
output,dessert_apples,2024-08-01,132.1324213492728
output,dessert_pears,2024-08-01,123.96538283669824
output,strawberries,2024-08-01,54.70480030262337
output,cooking_apples,2024-08-01,116.22092675882226
output,raspberries,2024-08-01,115.8183978267522
output,other_crop_products,2024-08-01,99.99999999644285
output,animals_and_animal_products,2024-08-01,136.72977093268085
output,animals_for_slaughter_export,2024-08-01,128.80843464128222
output,cattle_and_calves,2024-08-01,146.06971489792724
output,cattle_clean,2024-08-01,144.4955333199325
output,cows_and_bulls,2024-08-01,153.4719616871018
output,calves,2024-08-01,151.13166752132645
output,pigs,2024-08-01,131.02359915597518
output,pigs_clean,2024-08-01,130.3996498175541
output,sows_and_boars,2024-08-01,161.70851768367626
output,sheep_and_lambs,2024-08-01,140.04433198220326
output,sheep_and_lambs_clean,2024-08-01,139.77873639097464
output,ewes_and_rams,2024-08-01,143.07764661253825
output,all_poultry,2024-08-01,101.7980325123813
output,chickens,2024-08-01,102.01477616525042
output,turkeys,2024-08-01,100
output,animal_products,2024-08-01,148.92998643135184
output,milk,2024-08-01,145.44631066476495
output,eggs,2024-08-01,174.74021018762295
output,intensive_eggs,2024-08-01,165.66135540221873
output,free_range_eggs,2024-08-01,178.75691552073397
output,wool_clip,2024-08-01,161.93548387096772
output,all_agricultural_outputs,2024-08-01,132.42684542985194
input,all_goods_and_services_currently_consumed_in_agriculture,2024-08-01,124.68928693093862
input,seeds_input,2024-08-01,106.45192152718798
input,energy_and_lubricants,2024-08-01,144.4351156744621
input,electricity,2024-08-01,141.049547149707
input,fuels_for_heating,2024-08-01,147.29920150305307
input,motor_fuels,2024-08-01,145.34466696231604
input,fertilisers_and_soil_improvers,2024-08-01,149.44856457230563
input,straight_fertilisers,2024-08-01,143.552442834518
input,straight_fertilisers_nitrogenous,2024-08-01,142.44640301104488
input,straight_fertilisers_phosphatic,2024-08-01,183.79903889297117
input,straight_fertilisers_potassic,2024-08-01,142.27167091570328
input,compound_fertilisers,2024-08-01,173.35792254941728
input,other_fertilisers_and_soil_improvers,2024-08-01,116.08116953960288
input,plant_protection_products,2024-08-01,108.70161094319865
input,fungicides,2024-08-01,93.62566142789393
input,insecticides,2024-08-01,114.86409090761866
input,herbicides,2024-08-01,112.1774959689506
input,other_plant_protection_products,2024-08-01,151.82232297800743
input,veterinary_services,2024-08-01,113.98457595997957
input,animal_feedingstuffs,2024-08-01,120.96111329877321
input,straight_feedingstuffs,2024-08-01,108.90867248766197
input,cereal_and_milling_by_products,2024-08-01,110.65523909150065
input,oilcakes,2024-08-01,109.04034827428985
input,soya_bean_meal,2024-08-01,107.96469577963725
input,sunflower_seed_meal,2024-08-01,97.13869772803919
input,rape_seed_meal,2024-08-01,113.20386870298557
input,products_of_animal_origin_including_white_fish_meal,2024-08-01,115.66935463715919
input,other_straights,2024-08-01,107.2408543990296
input,field_peas,2024-08-01,111.45437116828887
input,field_beans,2024-08-01,106.08270578915058
input,soya_beans,2024-08-01,91.49070538296503
input,compound_feedingstuffs,2024-08-01,126.88541448933887
input,compound_feedingstuffs_for_cattle_and_calves,2024-08-01,127.82543966517503
input,compound_feedingstuffs_for_pigs,2024-08-01,121.16439457940689
input,compound_feedingstuffs_for_poultry,2024-08-01,128.08646276035321
input,compound_feedingstuffs_for_sheep,2024-08-01,132.933981052219
input,maintenance_of_materials,2024-08-01,126.86284755535783
input,maintenance_of_buildings,2024-08-01,136.6874443455031
input,other_goods_and_services,2024-08-01,117.4971671839088
input,goods_and_services_contributing_to_investment,2024-08-01,130.1833682580392
input,materials,2024-08-01,125.49645305635508
input,machinery_and_other_equipment,2024-08-01,133.17364935175087
input,plant_and_machinery_for_cultivation,2024-08-01,130.07518796992477
input,farm_machinery_and_installations,2024-08-01,144.6017785726669
input,transport_equipment,2024-08-01,119.37802872386085
input,tractors,2024-08-01,120.20500077651806
input,other_vehicles,2024-08-01,115.99255819085516
input,buildings,2024-08-01,140.24455448143522
input,all_agricultural_inputs,2024-08-01,125.67577989735402
output,crop_products,2024-07-01,141.14707627266628
output,cereals,2024-07-01,125.76870435072655
output,wheat,2024-07-01,117.75927439513025
output,wheat_breadmaking,2024-07-01,130.19296519563827
output,wheat_other_milling,2024-07-01,113.51593587494688
output,wheat_feeding,2024-07-01,110.34252193233812
output,barley,2024-07-01,135.298265378351
output,barley_feeding,2024-07-01,114.31918669906955
output,barley_malting,2024-07-01,168.1752116872114
output,oats,2024-07-01,193.04618566042566
output,oats_milling,2024-07-01,198.14077586020147
output,oats_feeding,2024-07-01,157.99434642336092
output,industrial_crops,2024-07-01,127.70410826458995
output,oilseed_rape,2024-07-01,116.3890110975905
output,sugar_beet,2024-07-01,165.4520871824276
output,forage_plants,2024-07-01,149.86853637160385
output,straw,2024-07-01,149.86853637160385
output,fresh_vegetables,2024-07-01,146.93461147058153
output,cauliflowers,2024-07-01,102.43296280642849
output,tomatoes,2024-07-01,135.68874200066637
output,cabbages,2024-07-01,161.85634743802686
output,lettuce,2024-07-01,131.44163286572729
output,carrots,2024-07-01,159.5239394009362
output,onions,2024-07-01,153.63818679987477
output,beans_green,2024-07-01,154.1481729864822
output,mushrooms,2024-07-01,116.70907456961963
output,flowers_and_plants,2024-07-01,115.72517872857307
output,potatoes,2024-07-01,279.9322175007658
output,fresh_fruit,2024-07-01,134.45670180576778
output,dessert_apples,2024-07-01,115.81020522740381
output,dessert_pears,2024-07-01,116.80114967275892
output,strawberries,2024-07-01,132.7144186578756
output,cooking_apples,2024-07-01,126.7127581962765
output,raspberries,2024-07-01,140.946902175487
output,other_crop_products,2024-07-01,99.99999999644285
output,animals_and_animal_products,2024-07-01,133.48694049617922
output,animals_for_slaughter_export,2024-07-01,127.33405846045031
output,cattle_and_calves,2024-07-01,142.54134168979078
output,cattle_clean,2024-07-01,140.06296911151694
output,cows_and_bulls,2024-07-01,153.93509986624667
output,calves,2024-07-01,157.65253820865
output,pigs,2024-07-01,130.99513033001347
output,pigs_clean,2024-07-01,130.28305728485202
output,sows_and_boars,2024-07-01,166.0312241102144
output,sheep_and_lambs,2024-07-01,139.01282048874546
output,sheep_and_lambs_clean,2024-07-01,137.63572855813544
output,ewes_and_rams,2024-07-01,154.45115291953832
output,all_poultry,2024-07-01,103.48067389537869
output,chickens,2024-07-01,103.90158810501164
output,turkeys,2024-07-01,100
output,animal_products,2024-07-01,144.49080260064682
output,milk,2024-07-01,140.1259309470284
output,eggs,2024-07-01,174.74021018762295
output,intensive_eggs,2024-07-01,165.66135540221873
output,free_range_eggs,2024-07-01,178.75691552073397
output,wool_clip,2024-07-01,161.93548387096772
output,all_agricultural_outputs,2024-07-01,136.61793166825592
input,all_goods_and_services_currently_consumed_in_agriculture,2024-07-01,125.70750848618921
input,seeds_input,2024-07-01,106.33034222993837
input,energy_and_lubricants,2024-07-01,146.4721289957845
input,electricity,2024-07-01,141.049547149707
input,fuels_for_heating,2024-07-01,147.67496477219348
input,motor_fuels,2024-07-01,148.4033740517735
input,fertilisers_and_soil_improvers,2024-07-01,149.8166281362548
input,straight_fertilisers,2024-07-01,144.53908643585498
input,straight_fertilisers_nitrogenous,2024-07-01,143.52392996695585
input,straight_fertilisers_phosphatic,2024-07-01,181.36050617436484
input,straight_fertilisers_potassic,2024-07-01,143.4174189505929
input,compound_fertilisers,2024-07-01,172.05267589290864
input,other_fertilisers_and_soil_improvers,2024-07-01,116.08116953960288
input,plant_protection_products,2024-07-01,110.69604028562888
input,fungicides,2024-07-01,93.62566142789393
input,insecticides,2024-07-01,114.86409090761866
input,herbicides,2024-07-01,116.55802007747845
input,other_plant_protection_products,2024-07-01,153.3179042479939
input,veterinary_services,2024-07-01,113.8743528604845
input,animal_feedingstuffs,2024-07-01,123.13472190650924
input,straight_feedingstuffs,2024-07-01,113.93991213119294
input,cereal_and_milling_by_products,2024-07-01,111.38376120428804
input,oilcakes,2024-07-01,109.94690053902697
input,soya_bean_meal,2024-07-01,112.34164290583877
input,sunflower_seed_meal,2024-07-01,97.13869772803919
input,rape_seed_meal,2024-07-01,101.28211924964228
input,products_of_animal_origin_including_white_fish_meal,2024-07-01,115.66935463715919
input,other_straights,2024-07-01,119.56718829129744
input,field_peas,2024-07-01,124.76625156543794
input,field_beans,2024-07-01,119.79434434660989
input,soya_beans,2024-07-01,109.92069333200334
input,compound_feedingstuffs,2024-07-01,126.98848615196302
input,compound_feedingstuffs_for_cattle_and_calves,2024-07-01,127.76578131001226
input,compound_feedingstuffs_for_pigs,2024-07-01,121.16114679688626
input,compound_feedingstuffs_for_poultry,2024-07-01,128.3195270469437
input,compound_feedingstuffs_for_sheep,2024-07-01,132.6641433913634
input,maintenance_of_materials,2024-07-01,125.6858094463371
input,maintenance_of_buildings,2024-07-01,136.8655387355298
input,other_goods_and_services,2024-07-01,117.26855941633175
input,goods_and_services_contributing_to_investment,2024-07-01,130.2453829507196
input,materials,2024-07-01,125.49512522906618
input,machinery_and_other_equipment,2024-07-01,133.170655410739
input,plant_and_machinery_for_cultivation,2024-07-01,130.07518796992477
input,farm_machinery_and_installations,2024-07-01,144.5877420074144
input,transport_equipment,2024-07-01,119.37802872386085
input,tractors,2024-07-01,120.20500077651806
input,other_vehicles,2024-07-01,115.99255819085516
input,buildings,2024-07-01,140.44254366092548
input,all_agricultural_inputs,2024-07-01,126.52364316761519
output,crop_products,2024-06-01,147.06906211104706
output,cereals,2024-06-01,130.52231147482422
output,wheat,2024-06-01,122.64793702875184
output,wheat_breadmaking,2024-06-01,137.40405971957074
output,wheat_other_milling,2024-06-01,119.66276635541588
output,wheat_feeding,2024-06-01,116.03586223774845
output,barley,2024-06-01,154.21405220461128
output,barley_feeding,2024-06-01,125.90789774943806
output,barley_malting,2024-06-01,168.62184789049604
output,oats,2024-06-01,190.0722390402372
output,oats_milling,2024-06-01,200.38076100530037
output,oats_feeding,2024-06-01,154.07928827961024
output,industrial_crops,2024-06-01,127.9209820448893
output,oilseed_rape,2024-06-01,112.43020171742128
output,sugar_beet,2024-06-01,165.4520871824276
output,forage_plants,2024-06-01,150.44974399188155
output,straw,2024-06-01,150.44974399188155
output,fresh_vegetables,2024-06-01,173.47750101580206
output,cauliflowers,2024-06-01,218.46941028536642
output,tomatoes,2024-06-01,239.8177015602761
output,cabbages,2024-06-01,196.27799188749674
output,lettuce,2024-06-01,140.1463243082073
output,carrots,2024-06-01,184.06809801867539
output,onions,2024-06-01,136.16592164648307
output,beans_green,2024-06-01,180.51661169597338
output,mushrooms,2024-06-01,116.70907456961963
output,flowers_and_plants,2024-06-01,115.72517872857307
output,potatoes,2024-06-01,281.4798538548307
output,fresh_fruit,2024-06-01,120.19355629348091
output,dessert_apples,2024-06-01,116.86482335509939
output,dessert_pears,2024-06-01,116.80114967275892
output,strawberries,2024-06-01,112.59874452248089
output,cooking_apples,2024-06-01,124.24895012324417
output,raspberries,2024-06-01,129.64145141576552
output,other_crop_products,2024-06-01,99.99999999644285
output,animals_and_animal_products,2024-06-01,135.25429681463737
output,animals_for_slaughter_export,2024-06-01,131.51364397403248
output,cattle_and_calves,2024-06-01,142.02409978131064
output,cattle_clean,2024-06-01,139.54823007142076
output,cows_and_bulls,2024-06-01,155.1075736298294
output,calves,2024-06-01,146.3163017955535
output,pigs,2024-06-01,131.54083272378205
output,pigs_clean,2024-06-01,130.71330269118505
output,sows_and_boars,2024-06-01,169.5679839137456
output,sheep_and_lambs,2024-06-01,164.6217600331981
output,sheep_and_lambs_clean,2024-06-01,164.3813067071976
output,ewes_and_rams,2024-06-01,167.10750765172065
output,all_poultry,2024-06-01,103.82802519222291
output,chickens,2024-06-01,104.29162107841736
output,turkeys,2024-06-01,100
output,animal_products,2024-06-01,140.85058568370565
output,milk,2024-06-01,136.1318814779976
output,eggs,2024-06-01,173.1792166145933
output,intensive_eggs,2024-06-01,167.67751794261085
output,free_range_eggs,2024-06-01,175.61689441999334
output,wool_clip,2024-06-01,161.93548387096772
output,all_agricultural_outputs,2024-06-01,139.70710116627856
input,all_goods_and_services_currently_consumed_in_agriculture,2024-06-01,127.48253153953557
input,seeds_input,2024-06-01,106.89730219654089
input,energy_and_lubricants,2024-06-01,150.1342113657968
input,electricity,2024-06-01,151.38518913159297
input,fuels_for_heating,2024-06-01,158.38421794269607
input,motor_fuels,2024-06-01,148.4932928971831
input,fertilisers_and_soil_improvers,2024-06-01,153.96061819253123
input,straight_fertilisers,2024-06-01,143.2921292620787
input,straight_fertilisers_nitrogenous,2024-06-01,141.72805170710424
input,straight_fertilisers_phosphatic,2024-06-01,175.18419050467872
input,straight_fertilisers_potassic,2024-06-01,145.34689046768133
input,compound_fertilisers,2024-06-01,171.67418402430144
input,other_fertilisers_and_soil_improvers,2024-06-01,116.08116953960288
input,plant_protection_products,2024-06-01,110.9823097090909
input,fungicides,2024-06-01,93.62566142789393
input,insecticides,2024-06-01,114.86409090761866
input,herbicides,2024-06-01,117.23500660260619
input,other_plant_protection_products,2024-06-01,153.3179042479939
